Índice	IDUNIDADE	METAJUNJUL	DTFIM	ANO
4323	1084084001	43	31/07/2022	2022
4324	1109109001	59	31/07/2022	2022
4325	1110020599	109	31/07/2022	2022
4326	1020020001	32	31/07/2022	2022
4327	1021022682	30	31/07/2022	2022
4328	1021015151	103	31/07/2022	2022
4329	1022014836	97	31/07/2022	2022
4330	1085019015	28	31/07/2022	2022
4331	1111026765	68	31/07/2022	2022
4332	1023023001	54	31/07/2022	2022
4333	1024014662	92	31/07/2022	2022
4334	1024014664	106	31/07/2022	2022
4335	3024000094	90	31/07/2022	2022
4336	1024014668	15	31/07/2022	2022
4337	1024014666	118	31/07/2022	2022
4338	1025025001	88	31/07/2022	2022
4339	1112022570	22	31/07/2022	2022
4340	1026026001	140	31/07/2022	2022
4341	1086022346	88	31/07/2022	2022
4342	1087087001	51	31/07/2022	2022
4343	1027015602	70	31/07/2022	2022
4344	1028012012	353	31/07/2022	2022
4345	1028012018	31	31/07/2022	2022
4346	3028000070	117	31/07/2022	2022
4347	1028012014	279	31/07/2022	2022
4348	1028012020	30	31/07/2022	2022
4349	3028000701	126	31/07/2022	2022
4350	1028012016	210	31/07/2022	2022
4351	1028012038	152	31/07/2022	2022
4352	1028012022	66	31/07/2022	2022
4353	3028012036	4	31/07/2022	2022
4354	1028012034	5	31/07/2022	2022
4355	1029015265	50	31/07/2022	2022
4356	1030015518	54	31/07/2022	2022
4357	1133011030	91	31/07/2022	2022
4358	1133011032	112	31/07/2022	2022
4359	3133000087	119	31/07/2022	2022
4360	1133013781	65	31/07/2022	2022
4361	1072072001	69	31/07/2022	2022
4362	1089089001	30	31/07/2022	2022
4363	1067006710	122	31/07/2022	2022
4364	1031014961	152	31/07/2022	2022
4365	1032032001	206	31/07/2022	2022
4366	3033000084	28	31/07/2022	2022
4367	1033016434	60	31/07/2022	2022
4368	1034034001	36	31/07/2022	2022
4369	1115115001	113	31/07/2022	2022
4370	1115168508	25	31/07/2022	2022
4371	1123123001	172	31/07/2022	2022
4372	1035035001	161	31/07/2022	2022
4373	1036036001	78	31/07/2022	2022
4374	1037037001	122	31/07/2022	2022
4375	1038038001	73	31/07/2022	2022
4376	1116021166	100	31/07/2022	2022
4377	1069069001	80	31/07/2022	2022
4378	1039013583	148	31/07/2022	2022
4379	1039013585	207	31/07/2022	2022
4380	1039017016	23	31/07/2022	2022
4381	1039013589	148	31/07/2022	2022
4382	3039088507	88	31/07/2022	2022
4383	1040014567	176	31/07/2022	2022
4384	1040014571	73	31/07/2022	2022
4385	1040014569	202	31/07/2022	2022
4386	1040062507	66	31/07/2022	2022
4387	1040014573	136	31/07/2022	2022
4388	1040277510	111	31/07/2022	2022
4389	3040000062	205	31/07/2022	2022
4390	1041041001	12	31/07/2022	2022
4391	1042016269	86	31/07/2022	2022
4392	1043043001	90	31/07/2022	2022
4393	1075075001	68	31/07/2022	2022
4394	1090090001	62	31/07/2022	2022
4395	1044004401	57	31/07/2022	2022
4396	1045012215	226	31/07/2022	2022
4397	1045012219	192	31/07/2022	2022
4398	3045012319	0	31/07/2022	2022
4399	1045012221	4	31/07/2022	2022
4400	1045012217	175	31/07/2022	2022
4401	3045000092	61	31/07/2022	2022
4402	1047047001	83	31/07/2022	2022
4403	1046016059	135	31/07/2022	2022
4404	1046059507	37	31/07/2022	2022
4405	1073022149	71	31/07/2022	2022
4406	3048000088	33	31/07/2022	2022
4407	1048015687	113	31/07/2022	2022
4408	1091091001	71	31/07/2022	2022
4409	1049013438	54	31/07/2022	2022
4410	1049013442	68	31/07/2022	2022
4411	1049013440	51	31/07/2022	2022
4412	3049000078	64	31/07/2022	2022
4413	1121018919	61	31/07/2022	2022
4414	1057057001	50	31/07/2022	2022
4415	1050005001	124	31/07/2022	2022
4416	1051013957	92	31/07/2022	2022
4417	1051013963	29	31/07/2022	2022
4418	1051013959	135	31/07/2022	2022
4419	1051013967	29	31/07/2022	2022
4420	1051013961	116	31/07/2022	2022
4421	1051013977	21	31/07/2022	2022
4422	1051013965	113	31/07/2022	2022
4423	1051013969	66	31/07/2022	2022
4424	1051013973	161	31/07/2022	2022
4425	3051023299	18	31/07/2022	2022
4426	3051014108	8	31/07/2022	2022
4427	1051013971	6	31/07/2022	2022
4428	1051013979	179	31/07/2022	2022
4429	3051000083	107	31/07/2022	2022
4430	3051000081	185	31/07/2022	2022
4431	1093093001	57	31/07/2022	2022
4432	1094094001	49	31/07/2022	2022
4433	1095095001	25	31/07/2022	2022
4434	1124124001	67	31/07/2022	2022
4435	1052052001	59	31/07/2022	2022
4436	1053053001	143	31/07/2022	2022
4437	1096096001	30	31/07/2022	2022
4438	1125125001	138	31/07/2022	2022
4439	1054054001	84	31/07/2022	2022
4440	3055000076	17	31/07/2022	2022
4441	1055015063	137	31/07/2022	2022
4442	1056056001	39	31/07/2022	2022
4443	1058058001	24	31/07/2022	2022
4444	1059016340	84	31/07/2022	2022
4445	1074074001	113	31/07/2022	2022
4446	1074017868	136	31/07/2022	2022
4447	1128128001	50	31/07/2022	2022
4448	1060015900	121	31/07/2022	2022
4449	1062062001	90	31/07/2022	2022
4450	1061011582	154	31/07/2022	2022
4451	3061350511	39	31/07/2022	2022
4452	1061011584	131	31/07/2022	2022
4453	1061011586	65	31/07/2022	2022
4454	1130130001	80	31/07/2022	2022
4455	1066066001	147	31/07/2022	2022
4456	1063014527	23	31/07/2022	2022
4457	1063014456	77	31/07/2022	2022
4458	1064015820	76	31/07/2022	2022
4459	1131374511	29	31/07/2022	2022
4460	1065065001	128	31/07/2022	2022
4461	1065065002	106	31/07/2022	2022
4462	1065361511	43	31/07/2022	2022
4463	1070011388	116	31/08/2022	2022
4464	1070011390	97	31/08/2022	2022
4465	3070000090	145	31/08/2022	2022
4466	1070011392	88	31/08/2022	2022
4467	1076076001	129	31/08/2022	2022
4468	1002000210	40	31/08/2022	2022
4469	1003003001	135	31/08/2022	2022
4470	1004026445	46	31/08/2022	2022
4471	1004004001	71	31/08/2022	2022
4472	1005011703	77	31/08/2022	2022
4473	1005011707	32	31/08/2022	2022
4474	1005011705	92	31/08/2022	2022
4475	1005011972	64	31/08/2022	2022
4476	1005011711	111	31/08/2022	2022
4477	3005000075	100	31/08/2022	2022
4478	3005011814	2	31/08/2022	2022
4479	3005023099	1	31/08/2022	2022
4480	1005011709	4	31/08/2022	2022
4481	1077077001	30	31/08/2022	2022
4482	1006011106	183	31/08/2022	2022
4483	1006011110	42	31/08/2022	2022
4484	1006011108	154	31/08/2022	2022
4485	3006012001	186	31/08/2022	2022
4486	1006011906	156	31/08/2022	2022
4487	1006011114	47	31/08/2022	2022
4488	1006011118	181	31/08/2022	2022
4489	3006000077	181	31/08/2022	2022
4490	1006026148	153	31/08/2022	2022
4491	1006011122	26	31/08/2022	2022
4492	3006000091	234	31/08/2022	2022
4493	1006022720	202	31/08/2022	2022
4494	1006027447	27	31/08/2022	2022
4495	1006011112	137	31/08/2022	2022
4496	1006011120	51	31/08/2022	2022
4497	3006026674	17	31/08/2022	2022
4498	1006011116	14	31/08/2022	2022
4499	1138025880	68	31/08/2022	2022
4500	1068068001	64	31/08/2022	2022
4501	1100100001	31	31/08/2022	2022
4502	1007007001	113	31/08/2022	2022
4503	1008011826	157	31/08/2022	2022
4504	1008011832	118	31/08/2022	2022
4505	1008011830	87	31/08/2022	2022
4506	1001012526	386	31/08/2022	2022
4507	1001012610	19	31/08/2022	2022
4508	3001000072	136	31/08/2022	2022
4509	1001012530	187	31/08/2022	2022
4510	1001012498	20	31/08/2022	2022
4511	3001000020	191	31/08/2022	2022
4512	1001012548	137	31/08/2022	2022
4513	1001012570	22	31/08/2022	2022
4514	3001000022	157	31/08/2022	2022
4515	1001012542	116	31/08/2022	2022
4516	1001012594	11	31/08/2022	2022
4517	1001027165	109	31/08/2022	2022
4518	1001000099	110	31/08/2022	2022
4519	1001012524	115	31/08/2022	2022
4520	1001013129	66	31/08/2022	2022
4521	1001012512	23	31/08/2022	2022
4522	1001013119	23	31/08/2022	2022
4523	1001012602	93	31/08/2022	2022
4524	1001012596	29	31/08/2022	2022
4525	1001012588	1058	31/08/2022	2022
4526	1001012494	111	31/08/2022	2022
4527	1001012528	160	31/08/2022	2022
4528	1001012620	171	31/08/2022	2022
4529	3001000010	139	31/08/2022	2022
4530	3001000678	718	31/08/2022	2022
4531	3001012616	5	31/08/2022	2022
4532	1001012516	5	31/08/2022	2022
4533	1001012502	134	31/08/2022	2022
4534	1001014622	39	31/08/2022	2022
4535	1001012514	38	31/08/2022	2022
4536	1001013125	22	31/08/2022	2022
4537	1001012488	31	31/08/2022	2022
4538	1001319510	27	31/08/2022	2022
4539	1001012590	1004	31/08/2022	2022
4540	1001012546	97	31/08/2022	2022
4541	1001012574	157	31/08/2022	2022
4542	1001012598	141	31/08/2022	2022
4543	3001000074	148	31/08/2022	2022
4544	3001000679	424	31/08/2022	2022
4545	3001012592	6	31/08/2022	2022
4546	1001012550	8	31/08/2022	2022
4547	1001012566	139	31/08/2022	2022
4548	1001012508	25	31/08/2022	2022
4549	1001014620	124	31/08/2022	2022
4550	1001025680	41	31/08/2022	2022
4551	1001012578	285	31/08/2022	2022
4552	1001012492	95	31/08/2022	2022
4553	1001012586	261	31/08/2022	2022
4554	1001013863	190	31/08/2022	2022
4555	3001000063	162	31/08/2022	2022
4556	3001012522	10	31/08/2022	2022
4557	1001012556	7	31/08/2022	2022
4558	1001012532	235	31/08/2022	2022
4559	1001012510	24	31/08/2022	2022
4560	1001012490	98	31/08/2022	2022
4561	1001025621	261	31/08/2022	2022
4562	3001000071	133	31/08/2022	2022
4563	3001012572	9	31/08/2022	2022
4564	1001041508	10	31/08/2022	2022
4565	1001012518	479	31/08/2022	2022
4566	1001012562	24	31/08/2022	2022
4567	1001156508	28	31/08/2022	2022
4568	1001012558	103	31/08/2022	2022
4569	3001000073	120	31/08/2022	2022
4570	1001012540	188	31/08/2022	2022
4571	1001012554	23	31/08/2022	2022
4572	1001012552	117	31/08/2022	2022
4573	3001000045	162	31/08/2022	2022
4574	1001012520	146	31/08/2022	2022
4575	1001012496	18	31/08/2022	2022
4576	1001012538	95	31/08/2022	2022
4577	3001000050	129	31/08/2022	2022
4578	1001012536	132	31/08/2022	2022
4579	1001012606	20	31/08/2022	2022
4580	3001000055	149	31/08/2022	2022
4581	1001012534	168	31/08/2022	2022
4582	1001012506	18	31/08/2022	2022
4583	3001000079	125	31/08/2022	2022
4584	4201000111	1194	31/08/2022	2022
4585	1001012600	113	31/08/2022	2022
4586	1001012608	15	31/08/2022	2022
4587	1001013121	113	31/08/2022	2022
4588	1001013123	19	31/08/2022	2022
4589	3001000065	91	31/08/2022	2022
4590	3001000201	258	31/08/2022	2022
4591	3001000061	35	31/08/2022	2022
4592	3001013127	4	31/08/2022	2022
4593	3001012624	17	31/08/2022	2022
4594	1001000201	27	31/08/2022	2022
4595	1097010016	53	31/08/2022	2022
4596	1097010018	47	31/08/2022	2022
4597	1097139508	17	31/08/2022	2022
4598	3097011930	23	31/08/2022	2022
4599	1097019012	56	31/08/2022	2022
4600	1080008010	32	31/08/2022	2022
4601	1009015980	105	31/08/2022	2022
4602	1009015982	98	31/08/2022	2022
4603	3009000089	36	31/08/2022	2022
4604	1009083507	101	31/08/2022	2022
4605	1071071001	53	31/08/2022	2022
4606	1104104001	252	31/08/2022	2022
4607	1010016157	120	31/08/2022	2022
4608	1010016159	113	31/08/2022	2022
4609	3010000093	71	31/08/2022	2022
4610	1010023139	38	31/08/2022	2022
4611	1081081001	41	31/08/2022	2022
4612	1011019799	7	31/08/2022	2022
4613	1011013463	37	31/08/2022	2022
4614	1012015439	65	31/08/2022	2022
4615	1012015441	222	31/08/2022	2022
4616	1136021126	68	31/08/2022	2022
4617	1136167508	78	31/08/2022	2022
4618	1136114507	44	31/08/2022	2022
4619	1013014285	76	31/08/2022	2022
4620	1013014287	113	31/08/2022	2022
4621	1013027887	51	31/08/2022	2022
4622	1014014001	109	31/08/2022	2022
4623	1015012327	179	31/08/2022	2022
4624	1015012331	82	31/08/2022	2022
4625	1015012329	145	31/08/2022	2022
4626	1015012333	81	31/08/2022	2022
4627	1015012337	34	31/08/2022	2022
4628	3015017708	0	31/08/2022	2022
4629	1015012335	14	31/08/2022	2022
4630	3015000085	192	31/08/2022	2022
4631	1016019973	29	31/08/2022	2022
4632	1017016557	130	31/08/2022	2022
4633	1017016559	114	31/08/2022	2022
4634	3017000082	94	31/08/2022	2022
4635	1105105001	58	31/08/2022	2022
4636	1018001801	68	31/08/2022	2022
4637	1083083001	76	31/08/2022	2022
4638	1019015341	73	31/08/2022	2022
4639	1107019141	177	31/08/2022	2022
4640	1108144508	105	31/08/2022	2022
4641	1084084001	40	31/08/2022	2022
4642	1109109001	73	31/08/2022	2022
4643	1110020599	107	31/08/2022	2022
4644	1020020001	35	31/08/2022	2022
4645	1021022682	29	31/08/2022	2022
4646	1021015151	108	31/08/2022	2022
4647	1022014836	106	31/08/2022	2022
4648	1085019015	29	31/08/2022	2022
4649	1111026765	72	31/08/2022	2022
4650	1023023001	60	31/08/2022	2022
4651	1024014662	92	31/08/2022	2022
4652	1024014664	104	31/08/2022	2022
4653	3024000094	85	31/08/2022	2022
4654	1024014668	13	31/08/2022	2022
4655	1024014666	124	31/08/2022	2022
4656	1025025001	96	31/08/2022	2022
4657	1112022570	25	31/08/2022	2022
4658	1026026001	148	31/08/2022	2022
4659	1086022346	92	31/08/2022	2022
4660	1087087001	52	31/08/2022	2022
4661	1027015602	73	31/08/2022	2022
4662	1028012012	354	31/08/2022	2022
4663	1028012018	36	31/08/2022	2022
4664	3028000070	126	31/08/2022	2022
4665	1028012014	302	31/08/2022	2022
4666	1028012020	38	31/08/2022	2022
4667	3028000701	140	31/08/2022	2022
4668	1028012016	214	31/08/2022	2022
4669	1028012038	149	31/08/2022	2022
4670	1028012022	91	31/08/2022	2022
4671	3028012036	4	31/08/2022	2022
4672	1028012034	4	31/08/2022	2022
4673	1029015265	57	31/08/2022	2022
4674	1030015518	55	31/08/2022	2022
4675	1133011030	123	31/08/2022	2022
4676	1133011032	139	31/08/2022	2022
4677	3133000087	135	31/08/2022	2022
4678	1133013781	68	31/08/2022	2022
4679	1072072001	72	31/08/2022	2022
4680	1089089001	35	31/08/2022	2022
4681	1067006710	125	31/08/2022	2022
4682	1031014961	155	31/08/2022	2022
4683	1032032001	215	31/08/2022	2022
4684	3033000084	30	31/08/2022	2022
4685	1033016434	65	31/08/2022	2022
4686	1034034001	33	31/08/2022	2022
4687	1115115001	109	31/08/2022	2022
4688	1115168508	27	31/08/2022	2022
4689	1123123001	186	31/08/2022	2022
4690	1035035001	137	31/08/2022	2022
4691	1036036001	76	31/08/2022	2022
4692	1037037001	114	31/08/2022	2022
4693	1038038001	78	31/08/2022	2022
4694	1116021166	104	31/08/2022	2022
4695	1069069001	85	31/08/2022	2022
4696	1039013583	161	31/08/2022	2022
4697	1039013585	207	31/08/2022	2022
4698	1039017016	27	31/08/2022	2022
4699	1039013589	148	31/08/2022	2022
4700	3039088507	91	31/08/2022	2022
4701	1040014567	183	31/08/2022	2022
4702	1040014571	64	31/08/2022	2022
4703	1040014569	197	31/08/2022	2022
4704	1040062507	68	31/08/2022	2022
4705	1040014573	136	31/08/2022	2022
4706	1040277510	114	31/08/2022	2022
4707	3040000062	206	31/08/2022	2022
4708	1041041001	11	31/08/2022	2022
4709	1042016269	91	31/08/2022	2022
4710	1043043001	105	31/08/2022	2022
4711	1075075001	70	31/08/2022	2022
4712	1090090001	66	31/08/2022	2022
4713	1044004401	59	31/08/2022	2022
4714	1045012215	210	31/08/2022	2022
4715	1045012219	166	31/08/2022	2022
4716	3045012319	0	31/08/2022	2022
4717	1045012221	3	31/08/2022	2022
4718	1045012217	165	31/08/2022	2022
4719	3045000092	68	31/08/2022	2022
4720	1047047001	86	31/08/2022	2022
4721	1046016059	136	31/08/2022	2022
4722	1046059507	37	31/08/2022	2022
4723	1073022149	72	31/08/2022	2022
4724	3048000088	34	31/08/2022	2022
4725	1048015687	112	31/08/2022	2022
4726	1091091001	74	31/08/2022	2022
4727	1049013438	59	31/08/2022	2022
4728	1049013442	68	31/08/2022	2022
4729	1049013440	56	31/08/2022	2022
4730	3049000078	67	31/08/2022	2022
4731	1121018919	59	31/08/2022	2022
4732	1057057001	57	31/08/2022	2022
4733	1050005001	113	31/08/2022	2022
4734	1051013957	92	31/08/2022	2022
4735	1051013963	29	31/08/2022	2022
4736	1051013959	137	31/08/2022	2022
4737	1051013967	35	31/08/2022	2022
4738	1051013961	116	31/08/2022	2022
4739	1051013977	21	31/08/2022	2022
4740	1051013965	116	31/08/2022	2022
4741	1051013969	73	31/08/2022	2022
4742	1051013973	154	31/08/2022	2022
4743	3051023299	18	31/08/2022	2022
4744	3051014108	6	31/08/2022	2022
4745	1051013971	5	31/08/2022	2022
4746	1051013979	186	31/08/2022	2022
4747	3051000083	106	31/08/2022	2022
4748	3051000081	180	31/08/2022	2022
4749	1093093001	57	31/08/2022	2022
4750	1094094001	52	31/08/2022	2022
4751	1095095001	25	31/08/2022	2022
4752	1124124001	66	31/08/2022	2022
4753	1052052001	60	31/08/2022	2022
4754	1053053001	141	31/08/2022	2022
4755	1096096001	31	31/08/2022	2022
4756	1125125001	138	31/08/2022	2022
4757	1054054001	67	31/08/2022	2022
4758	3055000076	18	31/08/2022	2022
4759	1055015063	147	31/08/2022	2022
4760	1056056001	55	31/08/2022	2022
4761	1058058001	25	31/08/2022	2022
4762	1059016340	91	31/08/2022	2022
4763	1074074001	134	31/08/2022	2022
4764	1074017868	153	31/08/2022	2022
4765	1128128001	52	31/08/2022	2022
4766	1060015900	130	31/08/2022	2022
4767	1062062001	87	31/08/2022	2022
4768	1061011582	160	31/08/2022	2022
4769	3061350511	40	31/08/2022	2022
4770	1061011584	139	31/08/2022	2022
4771	1061011586	70	31/08/2022	2022
4772	1130130001	77	31/08/2022	2022
4773	1066066001	156	31/08/2022	2022
4774	1063014527	26	31/08/2022	2022
4775	1063014456	80	31/08/2022	2022
4776	1064015820	67	31/08/2022	2022
4777	1131374511	29	31/08/2022	2022
4778	1065065001	135	31/08/2022	2022
4779	1065065002	106	31/08/2022	2022
4780	1065361511	44	31/08/2022	2022
4781	1070011388	116	30/09/2022	2022
4782	1070011390	97	30/09/2022	2022
4783	3070000090	145	30/09/2022	2022
4784	1070011392	88	30/09/2022	2022
4785	1076076001	129	30/09/2022	2022
4786	1002000210	40	30/09/2022	2022
4787	1003003001	135	30/09/2022	2022
4788	1004026445	46	30/09/2022	2022
4789	1004004001	71	30/09/2022	2022
4790	1005011703	77	30/09/2022	2022
4791	1005011707	32	30/09/2022	2022
4792	1005011705	92	30/09/2022	2022
4793	1005011972	64	30/09/2022	2022
4794	1005011711	111	30/09/2022	2022
4795	3005000075	100	30/09/2022	2022
4796	3005011814	2	30/09/2022	2022
4797	3005023099	1	30/09/2022	2022
4798	1005011709	4	30/09/2022	2022
4799	1077077001	30	30/09/2022	2022
4800	1006011106	183	30/09/2022	2022
4801	1006011110	42	30/09/2022	2022
4802	1006011108	154	30/09/2022	2022
4803	3006012001	186	30/09/2022	2022
4804	1006011906	156	30/09/2022	2022
4805	1006011114	47	30/09/2022	2022
4806	1006011118	181	30/09/2022	2022
4807	3006000077	181	30/09/2022	2022
4808	1006026148	153	30/09/2022	2022
4809	1006011122	26	30/09/2022	2022
4810	3006000091	234	30/09/2022	2022
4811	1006022720	202	30/09/2022	2022
4812	1006027447	27	30/09/2022	2022
4813	1006011112	137	30/09/2022	2022
4814	1006011120	51	30/09/2022	2022
4815	3006026674	17	30/09/2022	2022
4816	1006011116	14	30/09/2022	2022
4817	1138025880	68	30/09/2022	2022
4818	1068068001	64	30/09/2022	2022
4819	1100100001	31	30/09/2022	2022
4820	1007007001	113	30/09/2022	2022
4821	1008011826	157	30/09/2022	2022
4822	1008011832	118	30/09/2022	2022
4823	1008011830	87	30/09/2022	2022
4824	1001012526	386	30/09/2022	2022
4825	1001012610	19	30/09/2022	2022
4826	3001000072	136	30/09/2022	2022
4827	1001012530	187	30/09/2022	2022
4828	1001012498	20	30/09/2022	2022
4829	3001000020	191	30/09/2022	2022
4830	1001012548	137	30/09/2022	2022
4831	1001012570	22	30/09/2022	2022
4832	3001000022	157	30/09/2022	2022
4833	1001012542	116	30/09/2022	2022
4834	1001012594	11	30/09/2022	2022
4835	1001027165	109	30/09/2022	2022
4836	1001000099	110	30/09/2022	2022
4837	1001012524	115	30/09/2022	2022
4838	1001013129	66	30/09/2022	2022
4839	1001012512	23	30/09/2022	2022
4840	1001013119	23	30/09/2022	2022
4841	1001012602	93	30/09/2022	2022
4842	1001012596	29	30/09/2022	2022
4843	1001012588	1058	30/09/2022	2022
4844	1001012494	111	30/09/2022	2022
4845	1001012528	160	30/09/2022	2022
4846	1001012620	171	30/09/2022	2022
4847	3001000010	139	30/09/2022	2022
4848	3001000678	718	30/09/2022	2022
4849	3001012616	5	30/09/2022	2022
4850	1001012516	5	30/09/2022	2022
4851	1001012502	134	30/09/2022	2022
4852	1001014622	39	30/09/2022	2022
4853	1001012514	38	30/09/2022	2022
4854	1001013125	22	30/09/2022	2022
4855	1001012488	31	30/09/2022	2022
4856	1001319510	27	30/09/2022	2022
4857	1001012590	1004	30/09/2022	2022
4858	1001012546	97	30/09/2022	2022
4859	1001012574	157	30/09/2022	2022
4860	1001012598	141	30/09/2022	2022
4861	3001000074	148	30/09/2022	2022
4862	3001000679	424	30/09/2022	2022
4863	3001012592	6	30/09/2022	2022
4864	1001012550	8	30/09/2022	2022
4865	1001012566	139	30/09/2022	2022
4866	1001012508	25	30/09/2022	2022
4867	1001014620	124	30/09/2022	2022
4868	1001025680	41	30/09/2022	2022
4869	1001012578	285	30/09/2022	2022
4870	1001012492	95	30/09/2022	2022
4871	1001012586	261	30/09/2022	2022
4872	1001013863	190	30/09/2022	2022
4873	3001000063	162	30/09/2022	2022
4874	3001012522	10	30/09/2022	2022
4875	1001012556	7	30/09/2022	2022
4876	1001012532	235	30/09/2022	2022
4877	1001012510	24	30/09/2022	2022
4878	1001012490	98	30/09/2022	2022
4879	1001025621	261	30/09/2022	2022
4880	3001000071	133	30/09/2022	2022
4881	3001012572	9	30/09/2022	2022
4882	1001041508	10	30/09/2022	2022
4883	1001012518	479	30/09/2022	2022
4884	1001012562	24	30/09/2022	2022
4885	1001156508	28	30/09/2022	2022
4886	1001012558	103	30/09/2022	2022
4887	3001000073	120	30/09/2022	2022
4888	1001012540	188	30/09/2022	2022
4889	1001012554	23	30/09/2022	2022
4890	1001012552	117	30/09/2022	2022
4891	3001000045	162	30/09/2022	2022
4892	1001012520	146	30/09/2022	2022
4893	1001012496	18	30/09/2022	2022
4894	1001012538	95	30/09/2022	2022
4895	3001000050	129	30/09/2022	2022
4896	1001012536	132	30/09/2022	2022
4897	1001012606	20	30/09/2022	2022
4898	3001000055	149	30/09/2022	2022
4899	1001012534	168	30/09/2022	2022
4900	1001012506	18	30/09/2022	2022
4901	3001000079	125	30/09/2022	2022
4902	4201000111	1194	30/09/2022	2022
4903	1001012600	113	30/09/2022	2022
4904	1001012608	15	30/09/2022	2022
4905	1001013121	113	30/09/2022	2022
4906	1001013123	19	30/09/2022	2022
4907	3001000065	91	30/09/2022	2022
4908	3001000201	258	30/09/2022	2022
4909	3001000061	35	30/09/2022	2022
4910	3001013127	4	30/09/2022	2022
4911	3001012624	17	30/09/2022	2022
4912	1001000201	27	30/09/2022	2022
4913	1097010016	53	30/09/2022	2022
4914	1097010018	47	30/09/2022	2022
4915	1097139508	17	30/09/2022	2022
4916	3097011930	23	30/09/2022	2022
4917	1097019012	56	30/09/2022	2022
4918	1080008010	32	30/09/2022	2022
4919	1009015980	105	30/09/2022	2022
4920	1009015982	98	30/09/2022	2022
4921	3009000089	36	30/09/2022	2022
4922	1009083507	101	30/09/2022	2022
4923	1071071001	53	30/09/2022	2022
4924	1104104001	252	30/09/2022	2022
4925	1010016157	120	30/09/2022	2022
4926	1010016159	113	30/09/2022	2022
4927	3010000093	71	30/09/2022	2022
4928	1010023139	38	30/09/2022	2022
4929	1081081001	41	30/09/2022	2022
4930	1011019799	7	30/09/2022	2022
4931	1011013463	37	30/09/2022	2022
4932	1012015439	65	30/09/2022	2022
4933	1012015441	222	30/09/2022	2022
4934	1136021126	68	30/09/2022	2022
4935	1136167508	78	30/09/2022	2022
4936	1136114507	44	30/09/2022	2022
4937	1013014285	76	30/09/2022	2022
4938	1013014287	113	30/09/2022	2022
4939	1013027887	51	30/09/2022	2022
4940	1014014001	109	30/09/2022	2022
4941	1015012327	179	30/09/2022	2022
4942	1015012331	82	30/09/2022	2022
4943	1015012329	145	30/09/2022	2022
4944	1015012333	81	30/09/2022	2022
4945	1015012337	34	30/09/2022	2022
4946	3015017708	0	30/09/2022	2022
4947	1015012335	14	30/09/2022	2022
4948	3015000085	192	30/09/2022	2022
4949	1016019973	29	30/09/2022	2022
4950	1017016557	130	30/09/2022	2022
4951	1017016559	114	30/09/2022	2022
4952	3017000082	94	30/09/2022	2022
4953	1105105001	58	30/09/2022	2022
4954	1018001801	68	30/09/2022	2022
4955	1083083001	76	30/09/2022	2022
4956	1019015341	73	30/09/2022	2022
4957	1107019141	177	30/09/2022	2022
4958	1108144508	105	30/09/2022	2022
4959	1084084001	40	30/09/2022	2022
4960	1109109001	73	30/09/2022	2022
4961	1110020599	107	30/09/2022	2022
4962	1020020001	35	30/09/2022	2022
4963	1021022682	29	30/09/2022	2022
4964	1021015151	108	30/09/2022	2022
4965	1022014836	106	30/09/2022	2022
4966	1085019015	29	30/09/2022	2022
4967	1111026765	72	30/09/2022	2022
4968	1023023001	60	30/09/2022	2022
4969	1024014662	92	30/09/2022	2022
4970	1024014664	104	30/09/2022	2022
4971	3024000094	85	30/09/2022	2022
4972	1024014668	13	30/09/2022	2022
4973	1024014666	124	30/09/2022	2022
4974	1025025001	96	30/09/2022	2022
4975	1112022570	25	30/09/2022	2022
4976	1026026001	148	30/09/2022	2022
4977	1086022346	92	30/09/2022	2022
4978	1087087001	52	30/09/2022	2022
4979	1027015602	73	30/09/2022	2022
4980	1028012012	354	30/09/2022	2022
4981	1028012018	36	30/09/2022	2022
4982	3028000070	126	30/09/2022	2022
4983	1028012014	302	30/09/2022	2022
4984	1028012020	38	30/09/2022	2022
4985	3028000701	140	30/09/2022	2022
4986	1028012016	214	30/09/2022	2022
4987	1028012038	149	30/09/2022	2022
4988	1028012022	91	30/09/2022	2022
4989	3028012036	4	30/09/2022	2022
4990	1028012034	4	30/09/2022	2022
4991	1029015265	57	30/09/2022	2022
4992	1030015518	55	30/09/2022	2022
4993	1133011030	123	30/09/2022	2022
4994	1133011032	139	30/09/2022	2022
4995	3133000087	135	30/09/2022	2022
4996	1133013781	68	30/09/2022	2022
4997	1072072001	72	30/09/2022	2022
4998	1089089001	35	30/09/2022	2022
4999	1067006710	125	30/09/2022	2022
5000	1031014961	155	30/09/2022	2022
5001	1032032001	215	30/09/2022	2022
5002	3033000084	30	30/09/2022	2022
5003	1033016434	65	30/09/2022	2022
5004	1034034001	33	30/09/2022	2022
5005	1115115001	109	30/09/2022	2022
5006	1115168508	27	30/09/2022	2022
5007	1123123001	186	30/09/2022	2022
5008	1035035001	137	30/09/2022	2022
5009	1036036001	76	30/09/2022	2022
5010	1037037001	114	30/09/2022	2022
5011	1038038001	78	30/09/2022	2022
5012	1116021166	104	30/09/2022	2022
5013	1069069001	85	30/09/2022	2022
5014	1039013583	161	30/09/2022	2022
5015	1039013585	207	30/09/2022	2022
5016	1039017016	27	30/09/2022	2022
5017	1039013589	148	30/09/2022	2022
5018	3039088507	91	30/09/2022	2022
5019	1040014567	183	30/09/2022	2022
5020	1040014571	64	30/09/2022	2022
